year,state,accuracy,precision,recall,f1_score,true_dp,race_dp,race_parity,race_tpr_0,race_tpr_1,race_tpr_diff,race_fpr_0,race_fpr_1,race_fpr_diff,sex_dp,sex_parity,sex_tpr_0,sex_tpr_1,sex_tpr_diff,sex_fpr_0,sex_fpr_1,sex_fpr_diff,nosex_accuracy,nosex_precision,nosex_recall,nosex_f1_score,nosex_true_dp,nosex_race_parity,nosex_race_tpr_0,nosex_race_tpr_1,nosex_race_tpr_diff,nosex_race_fpr_0,nosex_race_fpr_1,nosex_race_fpr_diff,norace_accuracy,norace_precision,norace_recall,norace_f1_score,norace_true_dp,norace_sex_parity,norace_sex_tpr_0,norace_sex_tpr_1,norace_sex_tpr_diff,norace_sex_fpr_0,norace_sex_fpr_1,norace_sex_fpr_diff,neither_accuracy,neither_precision,neither_recall,neither_f1_score,neither_true_dp
2014,HI,0.7592468056489576,0.6734104046242775,0.4874476987447699,0.5655339805825242,0.3183102381272703,0.7283734696623166,0.16771381156066664,0.5935483870967743,0.43653250773993807,0.1570158793568362,0.2,0.08527131782945736,0.11472868217054265,0.4672406834387192,0.20338258728089237,0.5802047781569966,0.34054054054054056,0.239664237616456,0.17721518987341772,0.05420560747663552,0.1230095823967822,0.7679892400806994,0.6950146627565983,0.49581589958158995,0.5787545787545788,0.3183102381272703,0.16879601710959963,0.6387096774193548,0.4272445820433437,0.2114650953760111,0.16595744680851066,0.08397932816537469,0.08197811864313596,0.7579018157363819,0.6666666666666666,0.49372384937238495,0.5673076923076923,0.3183102381272703,0.20573482543821528,0.5904436860068258,0.34054054054054056,0.24990314546628528,0.18143459915611815,0.059813084112149535,0.12162151504396862,0.7706792199058508,0.7057057057057057,0.4916317991631799,0.5795314426633785,0.3183102381272703
2014,IA,0.8052814857806152,0.6882453151618398,0.452914798206278,0.54631507775524,0.26014278251784784,0.04486621394161008,0.04292168519423531,0.4476409666283084,0.6521739130434783,-0.2045329464151699,0.07366255144032922,0.03225806451612903,0.04140448692420019,0.481281560160195,0.2359859515720218,0.5721311475409836,0.19503546099290783,0.3770956865480758,0.13408304498269896,0.020028612303290415,0.11405443267940854,0.7878699941961694,0.6581532416502947,0.3755605381165919,0.4782298358315489,0.26014278251784784,0.06191321633230436,0.3716915995397008,0.5217391304347826,-0.15004753089508177,0.0711934156378601,0.008064516129032258,0.06312889950882783,0.8052814857806152,0.6882453151618398,0.452914798206278,0.54631507775524,0.26014278251784784,0.2359859515720218,0.5721311475409836,0.19503546099290783,0.3770956865480758,0.13408304498269896,0.020028612303290415,0.11405443267940854,0.7878699941961694,0.6581532416502947,0.3755605381165919,0.4782298358315489,0.26014278251784784
2014,ID,0.8054089709762533,0.6589861751152074,0.39285714285714285,0.49225473321858865,0.23475851148060173,0.06993929796780153,0.05163894959072558,0.3994252873563218,0.25,0.14942528735632182,0.06430568499534017,0.06329113924050632,0.0010145457548338538,0.46212721034573767,0.21917113092886503,0.48736462093862815,0.09195402298850576,0.3954105979501224,0.11956521739130434,0.013333333333333334,0.106231884057971,0.8027704485488126,0.6666666666666666,0.35714285714285715,0.46511627906976744,0.23475851148060173,0.092307122486018,0.367816091954023,0.125,0.24281609195402298,0.0587138863000932,0.02531645569620253,0.033397430603890665,0.8054089709762533,0.6604651162790698,0.3901098901098901,0.4905008635578584,0.23475851148060173,0.21675858569364187,0.48375451263537905,0.09195402298850576,0.3918004896468733,0.11775362318840579,0.013333333333333334,0.10442028985507246,0.8027704485488126,0.6649746192893401,0.3598901098901099,0.46702317290552586,0.23475851148060173
2014,IL,0.7829887503800548,0.7113539445628998,0.60099076784508,0.6515317954351275,0.3396375577718317,0.1894916078812941,0.10672295184490307,0.614451476793249,0.522342064714946,0.09210941207830292,0.13482818870122307,0.08500270709258256,0.049825481608640504,0.4815130138652396,0.2557304731394553,0.7028531663187195,0.41416719846841094,0.2886859678503086,0.19574362781489732,0.06247325631151049,0.13327037150338683,0.7778960170264518,0.6988740507986384,0.60099076784508,0.6462469733656174,0.3396375577718317,0.11745817698561603,0.6173523206751055,0.5053929121725732,0.11195940850253228,0.14429237041351195,0.08608554412560909,0.05820682628790286,0.782608695652174,0.7107438016528925,0.6003152443143436,0.65087890625,0.3396375577718317,0.2549761721955538,0.7021572720946417,0.41352903637523925,0.2886282357194025,0.19549616431576344,0.06311510483525888,0.13238105948050455,0.7766798418972332,0.6973995271867612,0.5978383247016438,0.6437924345295829,0.3396375577718317
2014,IN,0.8083419004259069,0.676126878130217,0.46902142443543715,0.5538461538461539,0.2524012336613306,0.10380378910265825,0.10345429046873528,0.4816883923029174,0.29310344827586204,0.18858494402705533,0.08088888888888889,0.041237113402061855,0.03965177548682703,0.4793949184902335,0.23378334232141376,0.5725,0.23339658444022768,0.3391034155597723,0.14243070362473348,0.019729630982827914,0.12270107264190556,0.8009986782200029,0.6697080291970803,0.42501447596989,0.5200141693234148,0.2524012336613306,0.11070763933139498,0.43947858472998136,0.22413793103448276,0.2153406536954986,0.07666666666666666,0.029209621993127148,0.04745704467353951,0.8081950359817888,0.6761506276150627,0.4678633468442386,0.5530458590006845,0.2524012336613306,0.23293707998008792,0.5725,0.22960151802656545,0.34289848197343453,0.14115138592750534,0.020460358056265986,0.12069102787123935,0.8007049493317667,0.668488160291439,0.42501447596989,0.519646017699115,0.2524012336613306
2014,KS,0.799074686054197,0.68,0.49514563106796117,0.5730337078651685,0.2761948833212137,0.1051100680901699,0.0881778619069245,0.5065274151436032,0.3448275862068965,0.1616998289367067,0.0902179422199696,0.061135371179039305,0.02908257104093029,0.46764064255966153,0.2558478275719974,0.6020066889632106,0.21238938053097345,0.3896173084322372,0.15137180700094607,0.02794759825327511,0.12342420874767096,0.783212161269002,0.647887323943662,0.44660194174757284,0.5287356321839081,0.2761948833212137,0.09189243511899992,0.45561357702349875,0.3275862068965517,0.12802737012694704,0.09579320831221491,0.04803493449781659,0.047758273814398323,0.7997356245869134,0.6822742474916388,0.49514563106796117,0.5738396624472574,0.2761948833212137,0.2546393683574959,0.6020066889632106,0.21238938053097345,0.3896173084322372,0.14947965941343425,0.02794759825327511,0.12153206116015913,0.7828816920026438,0.6472663139329806,0.44538834951456313,0.5276779295470885,0.2761948833212137
2014,KY,0.8209890875319248,0.6945137157107232,0.5143120960295475,0.5909814323607427,0.2628181311536318,0.09641463867731748,0.11614035907928265,0.5240904621435595,0.36363636363636365,0.16045409850719583,0.08182451253481894,0.02840909090909091,0.05341542162572803,0.47886866059817945,0.21440132493573152,0.623641304347826,0.2824207492795389,0.34122055506828713,0.12622629169391758,0.030678466076696165,0.09554782561722142,0.8110053401439518,0.6820027063599459,0.46537396121883656,0.5532381997804611,0.2628181311536318,0.09199238189913643,0.4690265486725663,0.4090909090909091,0.05993563958165721,0.07834261838440111,0.02840909090909091,0.0499335274753102,0.8223821685628048,0.6992481203007519,0.5152354570637119,0.5933014354066986,0.2628181311536318,0.21449775465770693,0.6263586956521738,0.27953890489913547,0.34681979075303837,0.1236102027468934,0.03008849557522124,0.09352170717167216,0.810540979800325,0.6816326530612244,0.4626038781163435,0.5511551155115512,0.2628181311536318
2014,LA,0.7895618865214269,0.6872146118721462,0.4987572493786247,0.5780124819971195,0.2940331385882578,0.30428119911885837,0.2095231362650296,0.5547808764940239,0.22167487684729065,0.3331059996467332,0.125,0.032380952380952385,0.09261904761904761,0.48352648213772625,0.31720593354869453,0.640661938534279,0.16620498614958448,0.47445695238469454,0.18359375000000003,0.023076923076923078,0.16051682692307695,0.767057696911659,0.6413043478260869,0.43993371996686,0.5218673218673219,0.2940331385882578,0.22274939597769733,0.49701195219123506,0.15763546798029557,0.33937648421093947,0.14375,0.02,0.12374999999999999,0.7893224802489825,0.6921269095182139,0.487986743993372,0.5724003887269193,0.2940331385882578,0.3140681667341677,0.6300236406619386,0.1551246537396122,0.4748989869223264,0.178125,0.020118343195266276,0.15800665680473372,0.7637060090974384,0.6424870466321243,0.4109362054681027,0.5012632642748863,0.2940331385882578
2014,MA,0.7932616675406398,0.7617693522906793,0.7455163883735312,0.7535552430067198,0.4172369490547733,0.16384802957602454,0.19077583452430197,0.754006968641115,0.6785714285714285,0.07543554006968656,0.19380733944954126,0.08609271523178808,0.10771462421775319,0.5009832454967357,0.20901778270815746,0.8039521580863235,0.6598016781083144,0.14415047997800912,0.23076923076923078,0.12660256410256412,0.10416666666666666,0.7907708442579968,0.7545059042883778,0.7507730364873222,0.7526348419094855,0.4172369490547733,0.19249900305399853,0.7588850174216027,0.6868131868131868,0.07207183060841593,0.2029816513761468,0.09050772626931568,0.11247392510683112,0.7937860513896172,0.7617396785376616,0.7473716759431045,0.7544872795380053,0.4172369490547733,0.20901393299729487,0.8060322412896516,0.6613272311212814,0.14470501016837012,0.23076923076923078,0.12740384615384615,0.10336538461538464,0.791557420031463,0.7554381603480422,0.7517006802721088,0.7535647861128333,0.4172369490547733
2014,MD,0.7871379632513236,0.766797013864202,0.752092050209205,0.7593733497623658,0.4361490064162462,0.3538590917585498,0.14371011883161727,0.7855044074436827,0.6694915254237288,0.11601288201995386,0.2052117263843648,0.15302491103202845,0.05218681535233635,0.4986918333021865,0.17152492802596714,0.8120120120120119,0.6691604322527016,0.1428515797593103,0.21763959390862944,0.15824064711830133,0.059398946790328117,0.7852693864839614,0.7616871704745167,0.7555788005578801,0.7586206896551724,0.4361490064162462,0.1431034956659919,0.7889324191968657,0.6731234866828087,0.115808932514057,0.21126105165193113,0.15943060498220638,0.05183044666972475,0.7869822485207101,0.7665245202558635,0.752092050209205,0.7592397043294614,0.4361490064162462,0.1668501684009529,0.8096096096096096,0.6724854530340815,0.13712415657552812,0.21573604060913704,0.160262891809909,0.055473148799228045,0.7874493927125507,0.7641476274165202,0.7580195258019525,0.7610712410292316,0.4361490064162462
2014,ME,0.8123167155425219,0.6787330316742082,0.44776119402985076,0.539568345323741,0.25175953079178887,0.04457478005865103,0.09304812834224599,0.44376899696048633,0.6666666666666666,-0.2228976697061803,0.07244897959183673,0.0,0.07244897959183673,0.4888563049853372,0.19250498717583356,0.5350877192982456,0.26168224299065423,0.2734054763075914,0.12248995983935743,0.018832391713747645,0.10365756812560978,0.8042521994134897,0.673469387755102,0.3940298507462687,0.4971751412429379,0.25175953079178887,0.07394957983193279,0.39209726443768994,0.5,-0.10790273556231006,0.06428571428571428,0.02040816326530612,0.04387755102040816,0.8137829912023461,0.684931506849315,0.44776119402985076,0.5415162454873647,0.25175953079178887,0.18680535765175266,0.5350877192982456,0.26168224299065423,0.2734054763075914,0.11646586345381525,0.02071563088512241,0.09575023256869283,0.8027859237536656,0.6701030927835051,0.3880597014925373,0.4914933837429111,0.25175953079178887
2014,MI,0.8039256629776571,0.6895255988727101,0.5467411545623836,0.609887827170752,0.28397510858670233,0.13468927497494154,0.10043122720176301,0.560164271047228,0.41600000000000004,0.14416427104722795,0.1013856032443393,0.06256410256410257,0.03882150068023674,0.48007851653859,0.2293386094949505,0.6463346390598769,0.34855233853006684,0.29778230052981003,0.15689332501559575,0.04285326823976133,0.11404005677583443,0.7934850699519733,0.6705258080077183,0.5176908752327747,0.5842791088692728,0.28397510858670233,0.10495957703086023,0.5293634496919918,0.404,0.12536344969199176,0.1066238594119635,0.05333333333333334,0.05329052607863017,0.8031948214658593,0.6888574126534467,0.5433891992551211,0.6075369560691235,0.28397510858670233,0.2283906738790905,0.6424174594292109,0.3463251670378619,0.296092292391349,0.15658140985651903,0.04258204502305398,0.11399936483346504,0.794946752975569,0.6729016786570743,0.5225325884543761,0.5882599580712788,0.28397510858670233
2014,MN,0.7701149425287356,0.695244474212994,0.5234493192133132,0.5972382048331415,0.3196059113300493,0.0780295566502463,0.13850377403352412,0.5277337559429477,0.4333333333333333,0.0944004226096144,0.11777301927194861,0.04043126684636118,0.07734175242558743,0.47376026272578,0.27032288990210845,0.6236722306525037,0.324812030075188,0.29886020057731566,0.19841688654353562,0.03571428571428572,0.1627026008292499,0.7671592775041051,0.6936257710760795,0.5103378719112456,0.5880302149912842,0.3196059113300493,0.1747069040131115,0.5182250396196514,0.34444444444444444,0.17378059517520694,0.1183083511777302,0.013477088948787061,0.10483126222894314,0.7704433497536946,0.6972353337828725,0.5214321734745335,0.5966532025389498,0.3196059113300493,0.2691869935322061,0.6229135053110774,0.3203007518796993,0.30261275343137806,0.19525065963060687,0.03571428571428572,0.15953637391632114,0.7669950738916256,0.6928864569083447,0.5108421583459405,0.5880986937590711,0.3196059113300493
2014,MO,0.802208509256252,0.6736938588450962,0.4602379461490294,0.546875,0.2566742448847028,0.12023384215654433,0.07328194490767317,0.46132785763175904,0.4485294117647059,0.012798445867053143,0.08426113360323886,0.03776683087027915,0.046494302732959715,0.48762585254952906,0.21337696189426758,0.5638200183654729,0.23818897637795278,0.32563104198752013,0.13256484149855907,0.03227107704719645,0.10029376445136262,0.7962000649561546,0.6693069306930693,0.4232936756418284,0.5186037591100883,0.2566742448847028,0.085804371033195,0.4298425735797399,0.3529411764705883,0.07690139710915156,0.07995951417004048,0.02955665024630542,0.05040286392373505,0.8025332900292302,0.6746104491292392,0.46086412022542267,0.5476190476190477,0.2566742448847028,0.2159775298763896,0.566574839302112,0.234251968503937,0.332322870798175,0.133045148895293,0.03146430012101654,0.10158084877427648,0.7962000649561546,0.6693069306930693,0.4232936756418284,0.5186037591100883,0.2566742448847028
2014,MS,0.8221872541306058,0.6676470588235294,0.4010600706713781,0.5011037527593819,0.22149657722873553,0.3565976866787316,0.16681465038845728,0.4642082429501085,0.12380952380952381,0.34039871914058467,0.08680248007085917,0.01770956316410862,0.06909291690675054,0.49232827130380047,0.211800930029862,0.5139240506329114,0.14035087719298248,0.3735731734399289,0.11604095563139931,0.010027347310847767,0.10601360832055154,0.8143194335169158,0.6620689655172414,0.3392226148409894,0.4485981308411215,0.22149657722873553,0.1555203213360816,0.4013015184381779,0.06666666666666667,0.33463485177151125,0.07883082373782109,0.010625737898465172,0.06820508583935592,0.8194335169158143,0.6616314199395771,0.3869257950530035,0.4882943143812709,0.22149657722873553,0.2126044302700454,0.5037974683544304,0.11695906432748537,0.386838404026945,0.11604095563139931,0.009115770282588878,0.10692518534881043,0.8095987411487018,0.6433566433566433,0.3250883392226148,0.431924882629108,0.22149657722873553
2014,MT,0.7831558567279767,0.5886075949367089,0.36904761904761907,0.45365853658536587,0.2511618900077459,0.07939581719597212,0.14874647678385997,0.38333333333333336,0.08333333333333333,0.30000000000000004,0.08990318118948826,0.0,0.08990318118948826,0.4713400464756003,0.23549622620254593,0.45,0.16666666666666669,0.2833333333333333,0.17318435754189943,0.007092198581560284,0.16609215896033913,0.78702807357212,0.6212121212121212,0.3253968253968254,0.4270833333333333,0.2511618900077459,0.12174751520545912,0.33749999999999997,0.08333333333333333,0.25416666666666665,0.06915629322268327,0.0,0.06915629322268327,0.7860600193610843,0.6013071895424836,0.36507936507936506,0.454320987654321,0.2511618900077459,0.22620254590514813,0.4444444444444444,0.16666666666666669,0.27777777777777773,0.16201117318435754,0.007092198581560284,0.15491897460279724,0.7850919651500484,0.6171875,0.3134920634920635,0.41578947368421054,0.2511618900077459
2014,NC,0.8154878678368611,0.6879468845760981,0.5338882282996433,0.6012050881499665,0.2700989199347418,0.25068665716704874,0.13906037428708273,0.5626477541371159,0.38480392156862747,0.1778438325684884,0.10300429184549358,0.04076620825147347,0.062238083594020104,0.48392292918654356,0.20292711600953145,0.6469489414694894,0.33587786259541985,0.3110710788740696,0.13561847988077497,0.04097714736012609,0.09464133252064888,0.8077439339184306,0.6695741405849154,0.5172413793103449,0.5836314847942755,0.2700989199347418,0.1553300208329048,0.5531914893617021,0.33088235294117646,0.2223091364205257,0.11139289894654703,0.03585461689587426,0.07553828205067276,0.8162106350025813,0.6898313745528871,0.535077288941736,0.6026785714285714,0.2700989199347418,0.2043785728513054,0.6463262764632627,0.34023991275899673,0.30608636370426595,0.13681073025335322,0.038875755187811924,0.0979349750655413,0.8072276716572019,0.6680327868852459,0.5168450257629805,0.5827932960893855,0.2700989199347418
2014,ND,0.7780346820809249,0.6649484536082474,0.50390625,0.5733333333333334,0.3165201295696437,0.06709856547894494,0.13547019003343935,0.5081300813008129,0.4000000000000001,0.10813008130081286,0.11290322580645162,0.0392156862745098,0.07368753953194182,0.44817214252660803,0.36464479457087895,0.6262626262626262,0.08620689655172413,0.5400557297109021,0.21863799283154123,0.012121212121212121,0.2065167807103291,0.7317919075144509,0.5714285714285714,0.375,0.4528301886792453,0.3165201295696437,0.17368077644564064,0.38211382113821135,0.20000000000000004,0.1821138211382113,0.12903225806451613,0.0,0.12903225806451613,0.7757225433526012,0.6581632653061225,0.50390625,0.5707964601769911,0.3165201295696437,0.36883766668827944,0.6262626262626262,0.08620689655172413,0.5400557297109021,0.22580645161290322,0.012121212121212121,0.2136852394916911,0.7329479768786127,0.5739644970414202,0.37890625,0.45647058823529413,0.3165201295696437
2014,NE,0.8012132524498367,0.7154471544715447,0.4512820512820513,0.5534591194968553,0.26206703389039304,0.07674353468396974,0.13244981228572683,0.46071428571428574,0.24000000000000002,0.22071428571428572,0.07243319268635724,0.014705882352941175,0.05772731033341607,0.47698627579124264,0.2692998470505848,0.6112531969309463,0.12886597938144329,0.482387217549503,0.1316568047337278,0.018140589569160995,0.1135162151645668,0.785347643490434,0.6899696048632219,0.38803418803418804,0.49671772428884026,0.26206703389039304,0.10555245658128123,0.39285714285714285,0.28,0.11285714285714282,0.07032348804500703,0.014705882352941175,0.055617605692065857,0.8007466168922072,0.7158469945355191,0.4478632478632479,0.5509989484752892,0.26206703389039304,0.2683548008347763,0.608695652173913,0.12371134020618556,0.4849843119677274,0.1301775147928994,0.018140589569160995,0.11203692522373841,0.7830144657022865,0.6829268292682927,0.38290598290598293,0.49069003285870755,0.26206703389039304
